scenario,x_m,y_m,worst_mec_radius_m,worst_area_m2,worst_diameter_m,within_5pct,robust_le20
outward edge,1820.552065365073,247.1683627332089,5.294758428958702,29.06113207287717,10.589516857917404,0,1
outward edge,1816.220021976753,249.23464143598304,5.252810083832627,29.209472446279506,10.505620167665255,0,1
outward edge,1811.8525768438903,251.22500085258557,5.213096681116962,29.367023714633206,10.426193362233697,0,1
outward edge,1807.4510603325807,253.13883470025718,5.175543958075892,29.53363834645529,10.351087916151556,0,1
outward edge,1803.0168131873918,254.9755600066681,5.140082911306603,29.709187224305197,10.280165822612979,0,1
outward edge,1884.698442595858,236.40322608345366,6.554835640773987,31.223419640045904,13.10967128154775,0,1
outward edge,1880.5445069437503,239.59065301559258,6.470722545662746,31.197782590807492,12.941445091325493,0,1
outward edge,1876.3355756858537,242.70509831385624,6.390662807557289,31.18704779409859,12.781325615114353,0,1
outward edge,1872.0729309034018,245.74561328803637,6.31445989126666,31.190622542380652,12.62891978253332,0,1
outward edge,1867.7578710392888,248.71127176781778,6.241931820761876,31.20796390602186,12.483863641523525,0,1
outward edge,1863.3917105025505,251.6011703848985,6.172909919841615,31.238574706880854,12.345819839683003,0,1
outward edge,1858.975779267982,254.41442884816473,6.1072377598233984,31.281999843363565,12.214475519646797,0,1
outward edge,1854.5114224710155,257.1501902118359,6.044770142230372,31.33782306392459,12.089540284460744,0,1
outward edge,1849.9999999979784,259.8076211364987,5.985372222400978,31.405664026442764,11.97074444480173,0,1
outward edge,1845.4428860718594,262.38591214295036,5.928918712237908,31.48517570063791,11.857837424475816,0,1
outward edge,1840.8414688337061,264.88427785877394,5.875293124318007,31.576041984507583,11.750586248635786,0,1
outward edge,1836.1971499197841,267.3019572575701,5.824387162883379,31.677975596915303,11.648774325766531,0,1
outward edge,1831.5113440346252,269.6382138907734,5.77610010431875,31.79071619487604,11.552200208637272,0,1
outward edge,1826.7854785200943,271.8923361119815,5.730338273272165,31.91402865388409,11.46067654654433,0,1
outward edge,1822.0209929206076,274.0636372937297,5.6870145612183585,32.04770148854618,11.37402912243649,0,1
outward edge,1817.2193385446335,276.15145603664416,5.646047954264568,32.19154552624377,11.292095908528909,0,1
outward edge,1812.3819780226092,278.1551563709107,5.607363175970737,32.34539263562988,11.214726351941474,0,1
outward edge,1900.0899794788463,256.10349492374144,7.101071944171688,34.39294048574425,14.202143888343375,0,1
outward edge,1895.5898825223962,259.556540766892,7.00994942446807,34.32409352240916,14.01989884893614,0,1
outward edge,1891.030206993008,262.9305231733443,6.923218041520302,34.27207529505222,13.846436083040604,0,1
outward edge,1886.4123418120187,266.2244143953727,6.840664882205794,34.23620006596616,13.681329764411588,0,1
outward edge,1881.7376936258963,269.4372110818026,6.762092805825025,34.215838382448055,13.52418561165005,0,1
outward edge,1877.007686377763,272.56793458364007,6.687319079828284,34.21041247229573,13.374638159656568,0,1
outward edge,1872.223760873647,275.61563125217845,6.616174239808454,34.21939217783688,13.232348479616908,0,1
outward edge,1867.3873743436002,278.5793727294889,6.548500987416312,34.2422912088407,13.097001974832624,0,1
outward edge,1862.49999999781,281.4582562312069,6.484153240934412,34.278663883199215,12.968306481868597,0,1
outward edge,1857.563126577848,284.2514048215296,6.422995271590935,34.328102112747274,12.84599054318187,0,1
outward edge,1852.5782579031818,286.95796768033847,6.364900884677575,34.39023277683623,12.729801769354925,0,1
outward edge,1847.5469124130996,289.5771203623676,6.309752759790271,34.46471527032145,12.619505519580542,0,1
outward edge,1842.4706227041772,292.1080650483378,6.25744177967857,34.55123937352914,12.514883559356912,0,1
outward edge,1837.3509350634354,294.55003078797995,6.207866462711473,34.649523250871425,12.41573292542272,0,1
outward edge,1832.1894089973248,296.90227373487386,6.160932441319757,34.759311739732766,12.321864882639286,0,1
outward edge,1826.9876167566863,299.1640773730312,6.116551950453472,34.88037472686483,12.233103900906716,0,1
outward edge,1821.7471428578267,301.3347527351532,6.074643440635098,35.0125057541627,12.149286881270196,0,1
near tangent,1537.30534277,-365.41818306,111.68541193402342,2513.0158329950646,223.37082386804684,0,0
near tangent,1935.11410092,-323.60679775,91.6946828608241,2137.3360463758,183.38936572164812,0,0
near tangent,1464.88589908,-323.60679775,80.76511650760818,1855.711987468414,161.5302330152163,0,0
near tangent,1700.0,-300.0,311.97286881820816,6128.860034670681,623.9457373814794,0,0
near tangent,1762.3735072499999,-293.44428022,204.20401913525316,4142.025438292185,408.4080382705063,0,0
near tangent,1637.62649275,-293.44428022,182.003758058015,3856.792884323513,364.00751611602993,0,0
near tangent,1822.02099292,-274.06363729,134.33917634936142,2883.7905870396644,268.6783526987228,0,0
near tangent,1577.97900708,-274.06363729,118.19098939104202,2562.042724437546,236.38197878208402,0,0
near tangent,1997.25793019,-267.65224254,71.50073063710065,1691.233641547151,143.00146127420123,0,0
near tangent,1402.74206981,-267.65224254,62.66445311200177,1447.8207913883962,125.32890622400355,0,0
near tangent,2133.0127018900002,-250.00000000000003,54.293315429736985,1282.4668457396328,108.58663064363083,0,0
near tangent,1266.98729811,-249.99999999999997,47.83847388201339,1130.2010819227435,95.67694776402664,0,0
near tangent,1876.33557569,-242.70509831,99.72731558741258,2206.771886243485,199.4546311748251,0,0
near tangent,1523.66442431,-242.70509831,87.08300898449117,1916.368077055551,174.16601796898235,0,0
near tangent,1922.94344764,-200.73918191,79.01136906157662,1775.0493560777977,158.0227381231532,0,0
near tangent,1477.05655236,-200.73918191,68.58150245566385,1508.2120462674648,137.16300491132768,0,0
near tangent,2046.41016151,-200.00000000000003,58.10290754799453,1333.2632431024686,116.20581509598902,0,0
near tangent,1700.0,-200.0,311.9728687757165,6128.860034670681,623.9457373814794,0,0
near tangent,1353.58983849,-199.99999999999997,50.67010651445656,1158.2602311279625,101.34021302891298,0,0
near tangent,1741.58233816,-195.62952015,216.9480447625354,4221.005043971585,433.8960895250708,0,0
near tangent,1658.41766184,-195.62952015,192.46918981420887,3963.4203757361975,384.93837962841764,0,0
near tangent,2270.63390978,-185.41019662000002,42.80914935172796,1016.2719651479274,85.61829870296064,0,0
near tangent,1129.36609022,-185.41019661999997,37.95959394268297,930.6027885989752,75.91918788536589,0,0
near tangent,1781.34732862,-182.70909153,150.9056616058626,3036.2959737498313,301.81132321172515,0,0
near tangent,1618.65267138,-182.70909153,131.91924423340743,2742.6922401036136,263.8384884668148,0,0
near tangent,1817.55705046,-161.80339887,115.79744439713328,2394.307505291421,231.59488879426655,0,0
near tangent,1582.44294954,-161.80339887,100.33327061521749,2093.5534935197793,200.66654123043494,0,0
near tangent,2175.52825815,-154.50849719000004,44.81240940291933,1026.6764529421926,89.62481872548152,0,0
near tangent,1224.47174185,-154.50849718999999,39.30858664946923,922.587920719292,78.61717329893834,0,0
near tangent,1959.80762114,-150.00000000000003,65.2212590141059,1462.396915441379,130.44251802821174,0,0
near tangent,1440.19237886,-149.99999999999997,56.28055934625797,1220.7339038988575,112.56111869251593,0,0
near tangent,1848.6289651,-133.82612127,94.16415032485959,1976.6609980515204,188.32830064971907,0,0
near tangent,1551.3710349,-133.82612127,81.02675640495416,1691.2557316361926,162.05351280990826,0,0
near tangent,2080.42260652,-123.60679775000003,48.51648361148194,1075.2633678452112,97.03296722296382,0,0
near tangent,1319.57739348,-123.60679774999997,42.072118349757,945.7845883741975,84.14423669940548,0,0
near tangent,1873.2050807599999,-100.00000000000001,79.67256610362936,1676.8969501075335,159.34513220725873,0,0
near tangent,1526.7949192400001,-99.99999999999999,68.11856332266234,1411.864959224593,136.23712664532465,0,0
near tangent,1985.31695489,-92.70509831000001,55.423412887939016,1198.0642331978306,110.84682577587795,0,0
near tangent,1414.68304511,-92.70509830999998,47.516254151980576,1018.3117308449,95.03250830396115,0,0
near tangent,2396.16532676,-73.16992429000004,34.58649546267039,840.8615474598482,69.17299092534061,0,0
near tangent,1003.83467324,-73.16992428999995,30.901459983519718,794.2604579636827,61.802919967039365,0,0
near tangent,2296.71313722,-62.71707796000003,35.6033854917899,827.2387836896814,71.20677097946518,0,0
near tangent,1103.2868627799999,-62.71707795999996,31.44635721909679,771.2408817713149,62.892714438193515,0,0
near tangent,1890.21130326,-61.80339887000002,69.50579172137314,1453.6883672666736,139.01158344274623,0,0
near tangent,1509.78869674,-61.80339886999999,59.032508063876556,1202.3194714696147,118.06501612775311,0,0
near tangent,2197.26094768,-52.264231630000026,37.61415692823503,834.0995330354199,75.22831385647001,0,0
near tangent,1202.73905232,-52.26423162999997,32.81266258943663,762.9964386634529,65.6253251788732,0,0
near tangent,2097.80875815,-41.81138531000002,41.30820401431849,877.606022563763,82.61640793440814,0,0
near tangent,1302.19124185,-41.81138530999998,35.5747289680636,787.3986334162764,71.14945793612709,0,0
near tangent,1998.35656861,-31.358538980000016,48.19164547934478,999.0562213710509,96.38329095868956,0,0
near tangent,1401.64343139,-31.35853897999998,40.99934226889117,861.7219199724495,81.9986845377823,0,0
near tangent,1898.90437907,-20.90569265000001,62.2658042304234,1283.716606285423,124.53160846084666,0,0
near tangent,1501.09562093,-20.905692649999988,52.497447146423546,1048.9690055712126,104.994894292847,0,0
near tangent,1898.90437907,20.905692649999988,57.24579481427872,1147.660622808151,114.49158962855734,0,0
near tangent,1501.09562093,20.90569265000001,47.865426643816285,932.1443159501068,95.73085328763246,0,0
near tangent,1998.35656861,31.35853897999998,42.782918093158045,844.1010003057308,85.56583618631603,0,0
near tangent,1401.64343139,31.358538980000016,36.05409929736972,737.6755529623479,72.10819859473943,0,0
near tangent,2097.80875815,41.81138530999998,35.72084347823409,724.6556250113063,71.44168689281405,0,0
near tangent,1302.19124185,41.81138531000002,30.491498417165428,666.3091376656666,60.98299683433073,0,0
near tangent,2197.26094768,52.26423162999997,31.88168085922548,686.6937700430863,63.76336167292663,0,0
near tangent,1202.73905232,52.264231630000026,27.65756035992055,642.7467872202396,55.31512071984107,0,0
near tangent,1890.21130326,61.80339886999999,54.15656288610139,1045.237592608668,108.31312577220262,0,0
near tangent,1509.78869674,61.80339887000002,44.855266535579744,845.1502117351629,89.71053307115932,0,0
near tangent,2296.71313722,62.71707795999996,29.51251124917088,679.767258763779,59.025022498341656,0,0
near tangent,1103.2868627799999,62.71707796000003,26.24430455832794,646.2823595711961,52.488609116655795,0,0
near tangent,2396.16532676,73.16992428999995,28.369796875075274,692.9937713369727,56.739593727965286,0,0
near tangent,1003.83467324,73.16992429000004,25.661407824094535,666.3432464217767,51.322815648188886,0,0
near tangent,2495.61751629,83.62277060999996,27.961151936549527,718.3614815617912,55.92230383147223,0,0
near tangent,904.38248371,83.62277061000005,25.606914101978255,693.0254634772427,51.21382820395632,0,0
near tangent,1985.31695489,92.70509830999998,38.82653522970951,722.0040787467733,77.65307038217784,0,0
near tangent,1414.68304511,92.70509831000001,32.33104228623753,636.217409090139,64.6620845724749,0,0
near tangent,1873.2050807599999,99.99999999999999,53.059556086080974,987.3968175379559,106.11911217216195,0,0
near tangent,1526.7949192400001,100.00000000000001,43.483412502861846,786.5788977877237,86.96682500572354,0,0
near tangent,2080.42260652,123.60679774999997,31.153629496525294,603.2626056238078,62.30725897596648,0,0
near tangent,1319.57739348,123.60679775000003,26.441980063174086,548.5489217634313,52.883960126348086,0,0
near tangent,1848.6289651,133.82612127,54.472511904478885,973.5987492133863,108.9450238089577,0,0
near tangent,1551.3710349,133.82612127,44.144449211044886,761.0327380774543,88.28889842208977,0,0
near tangent,1959.80762114,149.99999999999997,36.21836598733861,629.6159030725248,72.43673197467717,0,0
near tangent,1440.19237886,150.00000000000003,29.702870273010742,550.7145697888918,59.405740546021306,0,0
near tangent,2175.52825815,154.50849718999999,26.53818713128916,554.6433840198442,53.07637425715896,0,0
near tangent,1224.47174185,154.50849719000004,23.44998955980346,520.360451715067,46.89997911960692,0,0
near tangent,1817.55705046,161.80339887,59.796710723901214,1009.6424020603299,119.59342144780233,0,0
near tangent,1582.44294954,161.80339887,47.966601663825394,783.7437479919754,95.93320332765074,0,0
near tangent,1781.34732862,182.70909153,72.76628885885036,1154.7054524882697,145.5325777177006,0,0
near tangent,1618.65267138,182.70909153,58.05899169043751,896.7207752680406,116.11798338087502,0,0
near tangent,2270.63390978,185.41019661999997,24.225014581081794,548.5434192423709,48.450029142659425,0,0
near tangent,1129.36609022,185.41019662000002,21.953927689370254,525.2593805966899,43.90785537874041,0,0
near tangent,1741.58233816,195.62952015,105.81222348360096,1561.5031202239916,211.62444696720192,0,0
near tangent,1658.41766184,195.62952015,85.24807964929809,1268.8956736684777,170.49615929859615,0,0
near tangent,2046.41016151,199.99999999999997,27.089039122303703,493.8868769961409,54.17807821444272,0,0
near tangent,1700.0,200.0,211.99528310030183,2686.1944256585557,423.99056620060355,0,0
near tangent,1353.58983849,200.00000000000003,23.227618805610568,453.9566672942601,46.45523761122104,0,0
near tangent,1922.94344764,200.73918191,35.15306921505209,564.8167195788119,70.306138351057,0,0
near tangent,1477.05655236,200.73918191,28.27459417735427,486.27651674766093,56.54918835470851,0,0
near tangent,2365.73956141,216.31189605999998,23.13311407079711,564.222357601393,46.26622813468399,0,0
near tangent,1034.26043859,216.31189606000004,21.32256001979809,547.3253367487341,42.64512003959618,0,0
near tangent,1876.33557569,242.70509831,36.38677866993153,539.3203172702342,72.77355729070355,0,0
near tangent,1523.66442431,242.70509831,28.572264227894173,446.03829170856625,57.14452845578824,0,0
near tangent,2460.84521304,247.21359549999994,22.764197332156016,593.3145126136951,45.52839466431203,0,0
near tangent,939.15478696,247.21359550000005,21.23707450283742,581.906865907833,42.47414900567484,0,0
near tangent,2133.0127018900002,249.99999999999997,22.269165714073036,444.80213004210964,44.53833142814607,0,0
near tangent,1266.98729811,250.00000000000003,19.963994633729857,425.039306265302,39.927989267459715,0,1
near tangent,1997.25793019,267.65224254,24.19522013770623,404.75742244161665,48.39044025196876,0,0
near tangent,1402.74206981,267.65224254,20.793986625446973,371.32451623491943,41.58797325089384,0,0
near tangent,1822.02099292,274.06363729,42.28182749952409,602.2504147072323,84.56365499904813,0,0
near tangent,1577.97900708,274.06363729,32.344459952072306,449.7468986744061,64.68891990414461,0,0
near tangent,2555.95086467,278.11529493999996,22.860988195560292,631.1813835995272,45.72197637169464,0,0
near tangent,844.04913533,278.11529494000007,21.522104501820415,624.6847086194903,43.04420900364083,0,0
near tangent,1762.37350725,293.44428022,62.3077592063177,813.6403893372044,124.61551841263525,0,0
near tangent,1637.6264927500001,293.44428022,47.0093421677071,576.1632721018977,94.01868433541414,0,0
near tangent,2219.6152422699997,299.99999999999994,19.91398861291212,440.64329183334485,39.82797722582423,0,1
near tangent,1700.0,300.0,162.01686543566956,1489.9018359421752,324.0337308713391,0,0
near tangent,1180.38475773,300.00000000000006,18.34169621100641,427.24004560522735,36.68339242201282,0,1
near tangent,1935.11410092,323.60679775,22.69475015673378,332.91381466621533,45.3895003022348,0,0
near tangent,1464.88589908,323.60679775,19.281690814669666,300.47871294617653,38.56338162933932,0,1
near tangent,2071.57241274,334.56530318,18.84521080108452,347.2560061640106,37.69042160216894,0,1
near tangent,1328.42758726,334.56530318,17.08364811615444,330.5589627723675,34.16729623230875,0,1
near tangent,2306.21778265,349.99999999999994,18.833484031711635,458.4401739886962,37.6669680394743,0,1
near tangent,1093.7822173499999,350.00000000000006,17.648782885844327,447.7581229202915,35.29756577168853,0,1
near tangent,1862.69465723,365.41818306,23.91156220296273,288.28305324260145,47.82312440592526,0,0
near tangent,1537.3053427700002,365.41818306,19.3629423021501,246.59422761574388,38.7258846043002,0,1
near tangent,1783.16467633,391.25904029,35.39894322310281,354.42997808987275,70.79788626734624,0,0
near tangent,1616.83532367,391.25904029,31.028524670542456,239.8926697736606,62.05704934108491,0,0
near tangent,2392.82032303,399.99999999999994,18.49004768964052,490.9322565719485,36.980095376987755,0,1
near tangent,1700.0,400.0,200.0000000000017,1396.405194257386,400.0000000000034,0,0
near tangent,1007.17967697,400.00000000000006,17.532364256580916,483.7389450808987,35.064728513161704,0,1
near tangent,2145.88689529,401.47836382,16.346169718786523,340.3363987072371,32.692339434795194,0,1
near tangent,1254.11310471,401.47836382,15.282098295639583,332.81172919645905,30.564196591279025,0,1
near tangent,1993.89262615,404.50849719,16.19093211609712,260.16332479100674,32.38186423219424,0,1
near tangent,1406.10737385,404.50849719,14.786868877158554,248.2496677725576,29.57373775431696,1,1
near tangent,2479.42286341,449.99999999999994,18.61566291316028,533.2407981441356,37.23132582632056,0,1
near tangent,920.57713659,450.00000000000006,17.95611667270161,528.3423850582913,35.91223334540322,0,1
near tangent,1903.3683215400001,456.77272882,20.644811086947453,178.94155561365187,41.289622173736895,0,0
near tangent,1496.63167846,456.77272882,20.64481108224681,169.68866789061576,41.28962216449362,0,0
near tangent,2220.2013778299997,468.39142444999993,16.184800307230628,362.2748794192448,32.36960061353766,0,1
near tangent,1179.79862217,468.39142445000004,16.18480030691285,358.8126028832048,32.36960061382569,0,1
near tangent,2052.67115138,485.41019662,17.397121366672504,251.19508986361325,34.79424273334501,0,1
near tangent,1347.32884862,485.41019662,17.39712138639888,248.09569659177214,34.79424277279776,0,1
near tangent,1803.95584541,489.07380037,38.78565584595835,224.16846232186072,77.571311673984,0,0
near tangent,1596.04415459,489.07380037,38.78565583870698,224.0937826364534,77.57131167741396,0,0
near tangent,2566.02540378,499.99999999999994,19.951240755550195,582.0905184112489,39.90248151110039,0,1
near tangent,1700.0,500.0,249.9999999999997,2181.8831160273403,499.9999999999994,0,0
near tangent,833.97459622,500.00000000000006,19.951240749831964,579.4727798746899,39.90248149966393,0,1
near tangent,2294.51586038,535.30448509,18.496914636977777,400.96115552587435,36.99382927284512,0,1
near tangent,1105.48413962,535.30448509,18.496914636586972,401.0649170363322,36.99382927317394,0,1
near tangent,1944.04198585,548.12727459,24.77377330465631,185.19595138623845,49.54754660900359,0,0
near tangent,1455.95801415,548.12727459,24.77377329968158,185.23772348708007,49.54754659936316,0,0
near tangent,2111.4496766,566.31189606,20.296641602703232,279.00555487908423,40.59328320540646,0,0
near tangent,1288.5503234,566.31189606,20.296641597046094,278.84473570180126,40.59328319409218,0,0
near tangent,1824.74701449,586.88856044,46.54278701526334,322.4879137238022,93.08557400810986,0,0
near tangent,1575.2529855100001,586.88856044,46.542787006113485,322.4698778898455,93.08557401222696,0,0
near tangent,1700.0,600.0,296.26963800221074,3140.7267611275893,592.5392754943183,0,0
near tangent,2368.83034293,602.21754572,20.809028966410306,451.3943758143578,41.61805793184379,0,0
near tangent,1031.16965707,602.21754572,20.809028966106652,452.2267795067746,41.618057932213304,0,0
near tangent,1984.71565015,639.48182035,28.90273552231325,252.07853538438212,57.805471043180574,0,0
near tangent,1415.2843498500001,639.48182035,28.902735522222947,252.06136822723784,57.805471044445895,0,0
near tangent,2170.22820183,647.2135955,23.19616183218721,329.44223590474576,46.39232366437442,0,0
near tangent,1229.77179817,647.2135955,23.196161825721756,330.6094781353604,46.392323651443505,0,0
near tangent,1845.53818357,684.70332051,54.29991818456842,439.427429258707,108.59983634223575,0,0
near tangent,1554.46181643,684.70332051,54.29991817351868,438.1775171557674,108.59983634703735,0,0
near tangent,1700.0,700.0,300.93836268827755,4071.491331744939,601.8767247814945,0,0
near tangent,2229.0067270600002,728.11529494,26.095682061671194,394.59080905793235,52.19136412334239,0,0
near tangent,1170.99327294,728.11529494,26.095682054397532,396.2613727459684,52.191364108795064,0,0
near tangent,2025.3893144600002,730.83636611,33.03169773924957,329.1253326800652,66.06339547769358,0,0
near tangent,1374.61068554,730.83636611,33.03169773481161,329.24436710821465,66.06339546962322,0,0
near tangent,1866.3293526500001,782.51808059,62.05704928007943,573.5561914339196,124.11409856015887,0,0
near tangent,1533.67064735,782.51808059,62.0570493416828,573.5170108809834,124.1140986833656,0,0
near tangent,1700.0,800.0,305.6151406756315,4826.779741795268,611.230280671292,0,0
near tangent,2287.7852522900002,809.01699437,28.995202286040147,469.5321483821608,57.990404572080294,0,0
near tangent,1112.21474771,809.01699437,28.995202277958157,471.6830833652057,57.990404555916314,0,0
near tangent,2066.06297877,822.19091188,37.16065995695817,416.7269051086623,74.32131991295974,0,0
near tangent,1333.93702123,822.19091188,37.16065995224638,416.7289060805924,74.32131990449275,0,0
near tangent,1887.12052174,880.33284066,69.8141805210247,725.7705186512321,139.62836101232745,0,0
near tangent,1512.87947826,880.33284066,69.81418050924957,726.174962378107,139.62836101849913,0,0
near tangent,1700.0,900.0,310.29960783092093,5406.59199127811,620.5992148969858,0,0
near tangent,2106.7366430800002,913.54545764,41.28962217389472,514.449573660735,82.57924434747326,0,0
near tangent,1293.26335692,913.54545764,41.289622164494475,514.5172248966992,82.57924432898895,0,0
near tangent,1907.91169082,978.14760073,77.57131169032967,896.6738492622972,155.1426233464533,0,0
near tangent,1492.0883091800001,978.14760073,77.57131167665578,896.3751305206679,155.14262335331156,0,0
near tangent,1700.0,1000.0,311.97286911563685,5810.928080194164,623.9457373814794,0,0
near tangent,1523.94816395226,331.1053473253062,21.210122104836362,293.36101689375937,42.420244209672724,0,0
near tangent,1518.1963924045372,327.98239018042864,21.12288445218077,296.72627468407154,42.24576890436154,0,0
near tangent,1512.4999999968588,324.75952642226537,21.05705041382563,300.3169837137684,42.11410082765116,0,0
near tangent,1506.860721905535,321.43773776633765,21.010800197056668,304.14163496671245,42.021600394113335,0,0
near tangent,1501.2802759093006,318.01803606164907,20.982540728844878,308.1118289050646,41.96508145768965,0,0
near tangent,1495.7603618660658,314.5014629824662,20.97087304492001,312.51248052110896,41.94174608984002,0,0
near tangent,1490.3026611951202,310.8890897110148,20.974565018546645,316.6607214678079,41.94913003709329,0,0
near tangent,1484.9088363649582,307.1820166111872,20.992528519905143,321.2780795930885,41.98505703981008,0,0
near tangent,1479.5805303868744,303.3813728933608,21.023800167530553,325.782863446977,42.047600335061105,0,0
near tangent,1474.3193663144862,299.4883162704297,21.06752502467738,330.577541091945,42.13505004935465,0,0
near tangent,1469.126946749336,295.50403260515424,21.122942797868664,335.50703162606806,42.24588559573713,0,0
near tangent,1464.0048533527233,291.4297355489353,21.189376042166682,340.564970722422,42.378752084333264,0,0
near tangent,1458.9546463639158,287.266666172125,21.266220107487463,345.74570446740836,42.53244021497483,0,0
near tangent,1453.9778641248847,283.0160925859839,21.352934493681317,351.0442137462087,42.705868987362535,0,0
near tangent,1449.0760226117109,278.67930955640276,21.44903543091882,356.4560486706905,42.89807086183754,0,0
near tangent,1444.250614972805,274.25763810950366,21.554089474748608,361.977271548938,43.10817894949702,0,0
near tangent,1439.5031110740779,269.7524251292429,21.66770796706218,367.6044070003554,43.33541593412426,0,0
near tangent,1512.2113748825439,353.17903714674276,19.063113881390034,261.8308018199168,38.126227762780054,0,1
near tangent,1506.0761518983104,349.8478828588757,19.03960831888404,266.13905864488333,38.07921663776808,0,1
near tangent,1499.9999999967913,346.4101615168373,19.033035169994303,270.6161393886432,38.066070339988606,0,1
near tangent,1493.9847700327168,342.8669202838503,19.04198805426358,275.24997182004154,38.08397610852716,0,1
near tangent,1488.0322943034043,339.2192384655184,19.065241325544562,280.029970749747,38.13048265108891,0,1
near tangent,1482.1443859906246,335.4682271810593,19.101723274691444,284.9468391616829,38.20344654938268,0,1
near tangent,1476.322838608287,331.6150290248472,19.15049385824437,289.9924007137306,38.30098771648864,0,1
near tangent,1470.5694254561183,327.66081771836724,19.210726157400646,295.1594583638944,38.42145231480127,0,1
near tangent,1464.8858990794995,323.60679775268864,19.28169081417471,300.4787129415199,38.56338162834932,0,1
near tangent,1459.2739907356226,319.4542040215651,19.362742968254,306.4722637250088,38.72548593650779,0,1
near tangent,1453.735409866133,315.20430144527427,19.453311210586627,312.0631351498887,38.90662242117325,0,1
near tangent,1448.2718435764168,310.8583845853105,19.552888240181215,317.43113261135295,39.10577648036222,0,1
near tangent,1442.8849561216925,306.4177772500493,19.661022898773314,323.1508932719007,39.32204579754652,0,1
near tangent,1437.576388400063,301.8838320915021,19.777313401127984,328.4066793275997,39.55462680225597,0,1
near tangent,1432.3477574526814,297.25793019328546,19.901401514955108,334.28362304065377,39.80280302991021,0,1
near tangent,1427.2006559711854,292.5414806499297,20.03296760234775,340.2484036455862,40.065935204695386,0,0
near tangent,1422.136651812547,287.735920137655,20.171726301284465,346.29885668773204,40.34345260256883,0,0
near tangent,1500.4745858128276,375.25272696817933,17.27775042148375,237.04432243434712,34.555500842967376,0,1
near tangent,1493.9559113920839,371.7133755373228,17.306801204809673,242.35290123801678,34.61360240961932,0,1
near tangent,1487.4999999967238,368.0607966114093,17.348948058677042,247.30499499384314,34.697896117354084,0,1
near tangent,1481.1088181598984,364.2961028013629,17.403162105366683,252.61066690739244,34.80632421073324,0,1
near tangent,1474.784312697508,360.42044086938773,17.468550366732696,258.02342665055767,34.937100733465265,0,1
near tangent,1468.5284101151835,356.43499137965244,17.544334984013776,263.53710351279005,35.08866996802746,0,1
near tangent,1462.3430160214534,352.34096833867966,17.62983609374486,269.1463236580603,35.2596721874896,0,1
near tangent,1456.2300145472782,348.1396188255473,17.724457632429733,274.84640921419486,35.44891526485944,0,1
near tangent,1450.1912677721248,343.8322226120165,17.827675533506024,280.63329287292436,35.65535106701205,0,1
near tangent,1444.2286151567591,339.4200917727005,17.939027871727212,286.50344515172765,35.878055743454425,0,1
near tangent,1438.3438729829302,334.9045702853943,18.05810657779939,292.4538123412058,36.11621315559856,0,1
near tangent,1432.5388338001103,330.2870336216857,18.18455048579991,299.11433569248766,36.36910097159973,0,1
near tangent,1426.8152658794693,325.56888832797364,18.318039429978345,305.4519386002794,36.63607885995669,0,1
near tangent,1421.1749126752416,320.7515715970202,18.458289264263346,311.9604782862589,36.91657852852659,0,1
near tangent,1415.619492293652,315.8365508301681,18.60504760020017,318.2510293046944,37.21009520040034,0,1
near tangent,1410.1506969695658,310.8253231903558,18.758090185753765,323.5463375626132,37.51618037150751,0,1
near tangent,1404.770192551016,305.7194151460671,18.917217799529343,329.75930179748684,37.83443559905859,0,1
near tangent,1488.7377967431116,397.3264167896159,16.1968459988741,218.0743338544853,32.393691997748185,0,1
near tangent,1481.835670885857,393.5788682157699,15.875219803131825,223.7413489734754,31.750439606263605,0,1
near tangent,1474.9999999966562,389.7114317059813,15.956222584183406,229.49359959876165,31.912445168366812,0,1
near tangent,1468.2328662870802,385.7252853188756,16.046470014209223,235.3261272474192,32.092940028418354,0,1
near tangent,1461.5363310916118,381.62164327325706,16.145356280184888,241.77594030927867,32.29071256036964,0,1
near tangent,1454.9124342397424,377.40175557824557,16.25235487447081,247.6810123831965,32.50470974894153,0,1
near tangent,1448.3631934346201,373.0669076525121,16.36700652612722,253.5863951058127,32.73401305225431,0,1
near tangent,1441.890603638438,368.61841993272736,16.48890928062788,259.38263337593526,32.977818561255624,0,1
near tangent,1435.4966364647498,364.0576474713443,16.61771030505869,265.56383420107886,33.23542061011716,0,1
near tangent,1429.1832395778956,359.3859795238359,16.75309910364907,271.8075327677652,33.50619820729814,0,1
near tangent,1422.9523360997273,354.60483912551433,16.894801841133685,278.11216584499925,33.78960368226715,0,1
near tangent,1416.8058240238038,349.71568265806087,17.042576614137975,284.4764536693692,34.08515322827586,0,1
near tangent,1410.745575637246,344.71999940589797,17.19620947181493,290.89937023771927,34.39241894362977,0,1
near tangent,1404.7734369504199,339.61931110253835,17.355511057777377,298.5352712161839,34.711022115554755,0,1
near tangent,1398.8912271346226,334.41517146705075,17.520313774631372,305.36272751679644,35.040627549262744,0,1
near tangent,1393.1007379679463,329.10916573078185,17.69046936688235,312.0869447281584,35.38093873376467,0,1
near tangent,1387.4037332894848,323.7029101544792,17.86584687576916,318.6914065349847,35.73169375153832,0,1
near tangent,1477.0010076733954,419.4001066110524,17.09667077658061,204.15094361407682,34.19334155316121,0,1
near tangent,1469.7154303796306,415.44436089421697,16.577260930837525,210.26961888791993,33.15452186167505,0,1
