x_m,y_m,along_m,lateral_m,expected_area_m2,mc_se_m2,no_signal_probability,within_5pct,guaranteed_reception,certificate_margin_m
770.0,-740.0,770.0,-740.0,925.8351,10.436287,0.0003990204,False,False,-67.94194598770208
789.9999999999999,-740.0,789.9999999999999,-740.0,926.5787,10.726227,0.00067415385,False,False,-82.45092267501897
810.0,-740.0,810.0,-740.0,931.4755,11.537408,0.0010273018,False,False,-97.1326264403955
830.0,-740.0,830.0,-740.0,940.6467,12.904831,0.001461682,False,False,-111.9802156513398
850.0,-740.0,850.0,-740.0,956.7293,14.7757635,0.0020450158,False,False,-126.9871339105873
869.9999999999999,-740.0,869.9999999999999,-740.0,980.8115,17.189234,0.0028053736,False,False,-142.14710085872912
890.0000000000001,-740.0,890.0000000000001,-740.0,1012.8995,20.120354,0.003743131,False,False,-157.4541027617468
910.0,-740.0,910.0,-740.0,1055.5049,23.543982,0.004923047,False,False,-172.90238297993082
930.0,-740.0,930.0,-740.0,1105.6733,27.463663,0.0062694843,False,False,-188.48643240047136
950.0,-740.0,950.0,-740.0,1162.4966,31.806313,0.007759313,False,False,-204.20097990327184
969.9999999999999,-740.0,969.9999999999999,-740.0,1233.5334,36.481846,0.009587556,False,False,-220.04098291819685
990.0,-740.0,990.0,-740.0,1316.0576,41.55295,0.011684382,False,False,-236.00161812191828
1010.0,-740.0,1010.0,-740.0,1407.7137,47.006004,0.013989493,False,False,-252.07827231367608
1030.0,-740.0,1030.0,-740.0,1509.1416,52.794422,0.016519744,False,False,-268.266533501535
1050.0,-740.0,1050.0,-740.0,1624.7334,58.881424,0.019389179,False,False,-284.5621822239669
1070.0,-740.0,1070.0,-740.0,1752.1729,65.28308,0.022538435,False,False,-300.9611831257689
1090.0,-740.0,1090.0,-740.0,1890.74,71.98774,0.025949415,False,False,-317.45967680229217
1110.0,-740.0,1110.0,-740.0,2039.6544,78.97886,0.029602468,False,False,-334.05397192167607
1130.0,-740.0,1130.0,-740.0,2201.5452,86.22563,0.03356632,False,False,-350.7405376311174
1150.0,-740.0,1150.0,-740.0,2377.595,93.70974,0.037872396,False,False,-367.51599625013546
1170.0,-740.0,1170.0,-740.0,2567.141,101.43761,0.042504232,False,False,-384.37711625120426
1190.0,-740.0,1190.0,-740.0,2772.7666,109.38023,0.047529817,False,False,-401.32080552598666
1210.0,-740.0,1210.0,-740.0,2993.1562,117.550575,0.05291584,False,False,-418.34410493363697
1230.0,-740.0,1230.0,-740.0,3229.1313,125.93283,0.05868462,False,False,-435.4441821262156
1250.0,-740.0,1250.0,-740.0,3485.7957,134.48473,0.06497021,False,False,-452.61832564510917
1270.0,-740.0,1270.0,-740.0,3759.836,143.2373,0.071687475,False,False,-469.86393928145617
1290.0,-740.0,1290.0,-740.0,4054.988,152.15141,0.078935236,False,False,-487.1785366928882
1310.0,-740.0,1310.0,-740.0,4371.9434,161.22229,0.08673309,False,False,-504.5597362683877
1330.0,-740.0,1330.0,-740.0,4711.8394,170.34485,0.09511279,False,False,-522.0052562327111
1350.0,-740.0,1350.0,-740.0,5071.4697,179.52516,0.10399236,False,False,-539.5129099815955
1370.0,-740.0,1370.0,-740.0,5447.951,188.84863,0.11329738,False,False,-557.0806016388491
1390.0,-740.0,1390.0,-740.0,5843.5283,197.86705,0.12309111,False,False,-574.7063218263905
1410.0,-740.0,1410.0,-740.0,6253.383,206.77797,0.13324806,False,False,-592.3881436383531
1430.0,-740.0,1430.0,-740.0,6681.9805,215.58563,0.1438868,False,False,-610.124218810462
1450.0,-740.0,1450.0,-740.0,7138.365,224.19066,0.15524724,False,False,-627.9127740760559
1470.0,-740.0,1470.0,-740.0,7619.6562,232.55644,0.1672565,False,False,-645.7521077003063
1490.0,-740.0,1490.0,-740.0,8119.6147,240.48781,0.17975424,False,False,-663.640586184408
1510.0,-740.0,1510.0,-740.0,8642.97,248.05354,0.1928668,False,False,-681.5766411317684
1530.0,-740.0,1530.0,-740.0,9183.142,255.09628,0.2064248,False,False,-699.5587662684688
1550.0000000000002,-740.0,1550.0000000000002,-740.0,9741.117,261.72986,0.22045583,False,False,-717.5855146105538
1570.0,-740.0,1570.0,-740.0,10319.463,268.12506,0.23502892,False,False,-735.6554957709781
1590.0,-740.0,1590.0,-740.0,10917.238,274.15222,0.25012237,False,False,-753.7673733993346
1609.9999999999998,-740.0,1609.9999999999998,-740.0,11525.596,279.45795,0.2655071,False,False,-771.9198627477483
1630.0,-740.0,1630.0,-740.0,12151.684,284.39734,0.28137237,False,False,-790.1117283566409
1650.0000000000002,-740.0,1650.0000000000002,-740.0,12798.896,288.98172,0.2978106,False,False,-808.3417818543045
1670.0,-740.0,1670.0,-740.0,13470.063,292.90216,0.31490114,False,False,-826.6088798645427
1690.0,-740.0,1690.0,-740.0,14154.043,296.2819,0.332351,False,False,-844.9119220168751
1709.9999999999998,-740.0,1709.9999999999998,-740.0,14843.832,299.44772,0.34997576,False,False,-863.249849054066
1730.0,-740.0,1730.0,-740.0,15539.386,302.46988,0.36777583,False,False,-881.6216410320114
1750.0,-740.0,1750.0,-740.0,16234.52,305.3442,0.3855883,False,False,-900.026315607234
-250.0,-720.0,-250.0,-720.0,23884.496,316.4783,0.5945872,False,False,-902.2310504436167
-229.99999999999997,-720.0,-229.99999999999997,-720.0,23138.836,317.78467,0.5747623,False,False,-883.8503410734203
-210.00000000000003,-720.0,-210.00000000000003,-720.0,22376.57,318.54617,0.5544907,False,False,-865.5029471574305
-190.00000000000003,-720.0,-190.00000000000003,-720.0,21596.553,318.49057,0.5337324,False,False,-847.1898614229332
-170.0,-720.0,-170.0,-720.0,20798.307,317.58514,0.5124743,False,False,-828.9121144643042
-150.0,-720.0,-150.0,-720.0,19986.332,315.96228,0.4908467,False,False,-810.6707764596268
-130.0,-720.0,-130.0,-720.0,19151.812,313.23584,0.4685913,False,False,-792.4669589745652
-110.0,-720.0,-110.0,-720.0,18296.633,309.46555,0.4457646,False,False,-774.3018168581527
-90.0,-720.0,-90.0,-720.0,17425.082,304.67477,0.4224906,False,False,-756.1765502354134
-70.0,-720.0,-70.0,-720.0,16538.754,298.73434,0.3988079,False,False,-738.0924066019548
-50.0,-720.0,-50.0,-720.0,15640.094,291.5013,0.37478092,False,False,-720.0506830259366
-30.0,-720.0,-30.0,-720.0,14730.982,283.20132,0.35047305,False,False,-702.0527284630776
-10.0,-720.0,-10.0,-720.0,13798.989,273.32483,0.32553083,False,False,-684.0999461906125
10.0,-720.0,10.0,-720.0,12849.477,261.88663,0.30010197,False,False,-666.1937963663893
30.0,-720.0,30.0,-720.0,11884.509,249.05276,0.27425548,False,False,-648.3357987195621
50.0,-720.0,50.0,-720.0,10907.605,234.7421,0.24808842,False,False,-630.5275353796001
70.0,-720.0,70.0,-720.0,9913.805,218.314,0.22144914,False,False,-612.7706538505994
90.0,-720.0,90.0,-720.0,8910.718,199.86191,0.19456375,False,False,-595.0668701381477
110.0,-720.0,110.0,-720.0,7901.076,178.99474,0.16750452,False,False,-577.4179720362397
130.0,-720.0,130.0,-720.0,6888.8545,156.2569,0.14039773,False,False,-559.8258225819765
150.0,-720.0,150.0,-720.0,5878.6074,131.75291,0.11337057,False,False,-542.2923636860022
170.0,-720.0,170.0,-720.0,4849.548,103.36717,0.08584523,False,False,-524.8196199468229
190.00000000000003,-720.0,190.00000000000003,-720.0,3838.6929,76.74292,0.058892988,False,False,-507.4097026573065
210.00000000000003,-720.0,210.00000000000003,-720.0,3002.15,57.547863,0.0369208,False,False,-490.0648140117951
229.99999999999997,-720.0,229.99999999999997,-720.0,2381.0842,43.18862,0.021073077,False,False,-472.7872515223041
250.0,-720.0,250.0,-720.0,1957.2771,32.82043,0.0106948055,False,False,-455.57941265230835
270.0,-720.0,270.0,-720.0,1678.5809,26.232843,0.0042668087,False,False,-438.4437996765307
290.0,-720.0,290.0,-720.0,1520.6458,23.027254,0.0010718093,False,False,-421.3830247749801
310.0,-720.0,310.0,-720.0,1446.8047,21.81431,0.00010060283,False,False,-404.39981536921607
330.0,-720.0,330.0,-720.0,1406.7358,21.170155,0.0,False,False,-387.4970197084046
350.0,-720.0,350.0,-720.0,1371.5768,20.570679,0.0,False,False,-370.67761271216557
370.0,-720.0,370.0,-720.0,1337.5452,19.980001,0.0,False,False,-353.9447020764688
390.0,-720.0,390.0,-720.0,1304.6414,19.398129,0.0,False,False,-337.30153464787224
410.0,-720.0,410.0,-720.0,1272.8656,18.825045,0.0,False,False,-320.751503070192
430.0,-720.0,430.0,-720.0,1242.2189,18.260773,0.0,False,False,-304.29815270619287
450.0,-720.0,450.0,-720.0,1212.7026,17.705385,0.0,False,False,-287.94518883507016
470.00000000000006,-720.0,470.00000000000006,-720.0,1184.3164,17.158804,0.0,False,False,-271.69648412426636
490.0,-720.0,490.0,-720.0,1157.0591,16.620964,0.0,False,False,-255.5560863715476
510.00000000000006,-720.0,510.00000000000006,-720.0,1130.9305,16.091803,0.0,False,False,-239.52822651009186
530.0,-720.0,530.0,-720.0,1105.9297,15.571235,0.0,False,False,-223.61732686566276
550.0,-720.0,550.0,-720.0,1082.0558,15.059193,0.0,False,False,-207.82800965058217
570.0,-720.0,570.0,-720.0,1059.3103,14.555741,0.0,False,False,-192.16510567416933
590.0,-720.0,590.0,-720.0,1037.6938,14.06092,0.0,False,False,-176.63366324345813
610.0,-720.0,610.0,-720.0,1017.2059,13.574666,0.0,False,False,-161.2389572212673
630.0,-720.0,630.0,-720.0,997.84607,13.096967,0.0,False,False,-145.98649820098342
650.0,-720.0,650.0,-720.0,979.61444,12.627807,0.0,False,False,-130.88204174863844
670.0,-720.0,670.0,-720.0,962.51184,12.167243,0.0,False,False,-115.93159765291439
690.0,-720.0,690.0,-720.0,946.53906,11.71537,0.0,False,False,-101.14143911252476
710.0,-720.0,710.0,-720.0,931.86163,11.267121,4.1780295e-06,False,False,-86.51811177790275
730.0,-720.0,730.0,-720.0,919.52576,10.8180685,3.9198232e-05,False,False,-72.06844255021122
750.0,-720.0,750.0,-720.0,908.5763,10.450267,8.072375e-05,False,False,-57.799548025358085
770.0,-720.0,770.0,-720.0,901.2178,10.136639,0.00018498319,False,False,-54.182147448912254
789.9999999999999,-720.0,789.9999999999999,-720.0,899.10156,10.033757,0.00039412224,False,False,-68.87791632159745
810.0,-720.0,810.0,-720.0,900.7907,10.383975,0.00067150587,False,False,-83.74351209130666
830.0,-720.0,830.0,-720.0,906.7721,11.286845,0.0010296855,False,False,-98.7720418721984
850.0,-720.0,850.0,-720.0,917.1035,12.767534,0.0014702752,False,False,-113.95691119540174
869.9999999999999,-720.0,869.9999999999999,-720.0,934.2127,14.7624855,0.002055604,False,False,-129.2918134831227
890.0000000000001,-720.0,890.0000000000001,-720.0,959.7367,17.294619,0.0028278572,False,False,-144.7707194019247
910.0,-720.0,910.0,-720.0,993.1504,20.347689,0.003773795,False,False,-160.38786618957724
930.0,-720.0,930.0,-720.0,1037.544,23.887045,0.0049730614,False,False,-176.13774703475949
950.0,-720.0,950.0,-720.0,1089.7097,27.923729,0.0063435184,False,False,-192.01510057549186
969.9999999999999,-720.0,969.9999999999999,-720.0,1148.4683,32.38707,0.007855058,False,False,-208.01490057035298
990.0,-720.0,990.0,-720.0,1221.5527,37.182228,0.009707265,False,False,-224.13234578618994
1010.0,-720.0,1010.0,-720.0,1306.7618,42.371414,0.011843862,False,False,-240.3628501370073
1030.0,-720.0,1030.0,-720.0,1401.2701,47.94653,0.014192417,False,False,-256.70203310092563
1050.0,-720.0,1050.0,-720.0,1505.5103,53.861515,0.016764492,False,False,-273.1457104353767
1070.0,-720.0,1070.0,-720.0,1624.2849,60.075207,0.019684779,False,False,-289.6898852049667
1090.0,-720.0,1090.0,-720.0,1755.2258,66.60547,0.022892602,False,False,-306.33073913155704
1110.0,-720.0,1110.0,-720.0,1897.5364,73.44091,0.026367916,False,False,-323.06462427199676
1130.0,-720.0,1130.0,-720.0,2050.2158,80.566216,0.03008536,False,False,-339.88805502549354
1150.0,-720.0,1150.0,-720.0,2216.239,87.94698,0.03412273,False,False,-356.7977004697496
1170.0,-720.0,1170.0,-720.0,2396.2502,95.56907,0.038497496,False,False,-373.79037702263736
1190.0,-720.0,1190.0,-720.0,2590.3193,103.43284,0.043212287,False,False,-390.8630414242806
1210.0,-720.0,1210.0,-720.0,2800.5254,111.513176,0.04832206,False,False,-408.01278403287233
1230.0,-720.0,1230.0,-720.0,3025.986,119.8197,0.053804822,False,False,-425.23682242636437
1250.0,-720.0,1250.0,-720.0,3267.0112,128.34068,0.05966959,False,False,-442.5324953012324
1270.0,-720.0,1270.0,-720.0,3528.961,137.03125,0.066057295,False,False,-459.89725665883776
1290.0,-720.0,1290.0,-720.0,3808.6853,145.9212,0.07288706,False,False,-477.3286702694158
1310.0,-720.0,1310.0,-720.0,4109.4497,154.97543,0.08024557,False,False,-494.8244044034069
1330.0,-720.0,1330.0,-720.0,4432.6064,164.16838,0.08816979,False,False,-512.3822268196623
1350.0,-720.0,1350.0,-720.0,4778.1953,173.35268,0.09666331,False,False,-530.0000000000001
1370.0,-720.0,1370.0,-720.0,5144.9795,182.66866,0.10569486,False,False,-547.6756766196206
1390.0,-720.0,1390.0,-720.0,5526.6953,191.96194,0.11510314,False,False,-565.4072952429985
1410.0,-720.0,1410.0,-720.0,5927.8613,200.95494,0.12501003,False,False,-583.1929762350512
1430.0,-720.0,1430.0,-720.0,6344.2383,209.90666,0.13530481,False,False,-601.0309178776031
1450.0,-720.0,1450.0,-720.0,6778.807,218.74077,0.14606777,False,False,-618.919392681427
1470.0,-720.0,1470.0,-720.0,7241.211,227.37503,0.15755463,False,False,-636.8567438844489
1490.0,-720.0,1490.0,-720.0,7727.5923,235.66391,0.16966769,False,False,-654.8413821270001
1510.0,-720.0,1510.0,-720.0,8232.526,243.5078,0.18226726,False,False,-672.8717822953438
1530.0,-720.0,1530.0,-720.0,8761.116,250.99118,0.19548988,False,False,-690.9464805250342
1550.0000000000002,-720.0,1550.0000000000002,-720.0,9305.84,257.8877,0.20914169,False,False,-709.0640713560157
1570.0,-720.0,1570.0,-720.0,9870.3125,264.48965,0.22331846,False,False,-727.2232050317065
1590.0,-720.0,1590.0,-720.0,10456.479,270.8956,0.23807369,False,False,-745.4225849346628
1609.9999999999998,-720.0,1609.9999999999998,-720.0,11055.998,276.65933,0.25319192,False,False,-763.6609651517492
1630.0,-720.0,1630.0,-720.0,11670.59,281.87976,0.26872072,False,False,-781.9371481620781
1650.0000000000002,-720.0,1650.0000000000002,-720.0,12303.543,286.7667,0.2847485,False,False,-800.2499826412998
1670.0,-720.0,1670.0,-720.0,12956.595,291.29114,0.30132437,False,False,-818.598361376145
1690.0,-720.0,1690.0,-720.0,13632.102,295.04517,0.31851518,False,False,-836.98121928342
1709.9999999999998,-720.0,1709.9999999999998,-720.0,14322.7705,298.31122,0.3361299,False,False,-855.3975315279471
1730.0,-720.0,1730.0,-720.0,15020.127,301.3805,0.3539448,False,False,-873.846311734236
1750.0,-720.0,1750.0,-720.0,15723.381,304.33072,0.3719406,False,False,-892.3266102869242
-250.0,-700.0,-250.0,-700.0,23386.145,318.75397,0.58100605,False,False,-894.4750789824573
-229.99999999999997,-700.0,-229.99999999999997,-700.0,22626.812,319.73764,0.56079453,False,False,-876.018380287412
-210.00000000000003,-700.0,-210.00000000000003,-700.0,21852.852,319.99515,0.5401833,False,False,-857.5936319515155
-190.00000000000003,-700.0,-190.00000000000003,-700.0,21059.93,319.40457,0.5190521,False,False,-839.2017941915557
-170.0,-700.0,-170.0,-700.0,20250.79,318.04684,0.49748018,False,False,-820.8438642695467
-150.0,-700.0,-150.0,-700.0,19424.848,315.7697,0.47544485,False,False,-802.5208781977177
-130.0,-700.0,-130.0,-700.0,18576.27,312.4156,0.45278063,False,False,-784.233912532011
-110.0,-700.0,-110.0,-700.0,17708.469,307.966,0.42958403,False,False,-765.9840862589631
-90.0,-700.0,-90.0,-700.0,16828.14,302.4709,0.4060454,False,False,-747.7725627811305
-70.0,-700.0,-70.0,-700.0,15933.906,295.64368,0.38211495,False,False,-729.6005520064849
-50.0,-700.0,-50.0,-700.0,15027.705,287.71823,0.35786036,False,False,-711.469312547483
-30.0,-700.0,-30.0,-700.0,14102.37,278.41833,0.33307883,False,False,-693.3801540358177
-10.0,-700.0,-10.0,-700.0,13161.574,267.704,0.30787295,False,False,-675.3344395591549
10.0,-700.0,10.0,-700.0,12196.316,255.21294,0.2819839,False,False,-657.3335882264629
30.0,-700.0,30.0,-700.0,11224.105,241.57202,0.25592387,False,False,-639.3790778688801
50.0,-700.0,50.0,-700.0,10234.571,225.85124,0.22937629,False,False,-621.4724478833541
70.0,-700.0,70.0,-700.0,9237.006,208.2776,0.20261462,False,False,-603.6153022266448
90.0,-700.0,90.0,-700.0,8228.021,187.97853,0.17553882,False,False,-585.809312567583
110.0,-700.0,110.0,-700.0,7214.6714,165.72968,0.1483682,False,False,-568.0562216058091
130.0,-700.0,130.0,-700.0,6205.08,141.91382,0.12133047,False,False,-550.3578465655285
150.0,-700.0,150.0,-700.0,5185.3,114.76431,0.09402666,False,False,-532.7160828731194
170.0,-700.0,170.0,-700.0,4151.5796,85.43926,0.06639263,False,False,-515.1329080277202
190.00000000000003,-700.0,190.00000000000003,-700.0,3222.526,62.61841,0.041764833,False,False,-497.6103856741753
210.00000000000003,-700.0,210.00000000000003,-700.0,2521.057,46.287197,0.023664622,False,False,-480.15066988795735
229.99999999999997,-700.0,229.99999999999997,-700.0,2042.1285,34.66999,0.011800501,False,False,-462.7560096818558
250.0,-700.0,250.0,-700.0,1735.3927,27.452223,0.0046583703,False,False,-445.4287537443697
270.0,-700.0,270.0,-700.0,1562.696,23.987656,0.0011205385,False,False,-428.1713554197963
290.0,-700.0,290.0,-700.0,1484.5562,22.7325,9.20312e-05,False,False,-410.986377939998
310.0,-700.0,310.0,-700.0,1442.6289,22.06757,0.0,False,False,-393.87649991771195
330.0,-700.0,330.0,-700.0,1405.3132,21.442488,0.0,False,False,-376.8445211110323
350.0,-700.0,350.0,-700.0,1369.1553,20.826397,0.0,False,False,-359.89336846830923
370.0,-700.0,370.0,-700.0,1334.156,20.219307,0.0,False,False,-343.0261024621603
390.0,-700.0,390.0,-700.0,1300.3168,19.621284,0.0,False,False,-326.2459237205284
410.0,-700.0,410.0,-700.0,1267.6376,19.032286,0.0,False,False,-309.5561799617206
430.0,-700.0,430.0,-700.0,1236.1187,18.452295,0.0,False,False,-292.9603732390836
450.0,-700.0,450.0,-700.0,1205.7611,17.881365,0.0,False,False,-276.46216749936127
470.00000000000006,-700.0,470.00000000000006,-700.0,1176.5664,17.319548,0.0,False,False,-260.0653964567805
490.0,-700.0,490.0,-700.0,1148.5337,16.766766,0.0,False,False,-243.77407178249229
510.00000000000006,-700.0,510.00000000000006,-700.0,1121.6624,16.222948,0.0,False,False,-227.59239160603173
530.0,-700.0,530.0,-700.0,1095.9517,15.688013,0.0,False,False,-211.52474932195804
550.0,-700.0,550.0,-700.0,1071.4008,15.161888,0.0,False,False,-195.57574269062943
570.0,-700.0,570.0,-700.0,1048.0093,14.644519,0.0,False,False,-179.75018321713614
590.0,-700.0,590.0,-700.0,1025.7788,14.136016,0.0,False,False,-164.05310578662298
610.0,-700.0,610.0,-700.0,1004.70966,13.636352,0.0,False,False,-148.48977852747976
630.0,-700.0,630.0,-700.0,984.8008,13.145475,0.0,False,False,-133.06571286607894
650.0,-700.0,650.0,-700.0,966.05273,12.663379,0.0,False,False,-117.78667372774332
670.0,-700.0,670.0,-700.0,948.4652,12.190071,0.0,False,False,-102.65868982833892
690.0,-700.0,690.0,-700.0,932.0399,11.725676,0.0,False,False,-87.68806398919592
710.0,-700.0,710.0,-700.0,916.7772,11.270228,0.0,False,False,-72.8813833948197
730.0,-700.0,730.0,-700.0,902.8382,10.818891,4.065223e-06,False,False,-58.24552969799901
750.0,-700.0,750.0,-700.0,891.31165,10.368495,3.996736e-05,False,False,-43.787688860342456
770.0,-700.0,770.0,-700.0,881.214,10.007553,8.262208e-05,False,False,-40.624812312295475
789.9999999999999,-700.0,789.9999999999999,-700.0,874.77454,9.712607,0.00018884646,False,False,-55.50935571410265
810.0,-700.0,810.0,-700.0,873.72797,9.657074,0.00040297685,False,False,-70.5606008068857
830.0,-700.0,830.0,-700.0,876.586,10.097425,0.00068708055,False,False,-85.77161502776454
850.0,-700.0,850.0,-700.0,883.84784,11.125304,0.001054024,False,False,-101.13577727726214
869.9999999999999,-700.0,869.9999999999999,-700.0,895.5577,12.747447,0.0015050702,False,False,-116.64676599182438
890.0000000000001,-700.0,890.0000000000001,-700.0,914.1935,14.88673,0.0021038393,False,False,-132.29854720387252
910.0,-700.0,910.0,-700.0,941.45996,17.561632,0.0028942996,False,False,-148.0853626799708
930.0,-700.0,930.0,-700.0,976.7589,20.753407,0.003861343,False,False,-164.00171821179026
950.0,-700.0,950.0,-700.0,1023.34753,24.428654,0.005088954,False,False,-180.0423721205947
969.9999999999999,-700.0,969.9999999999999,-700.0,1077.8865,28.598618,0.0064915977,False,False,-196.20232402382493
990.0,-700.0,990.0,-700.0,1139.1189,33.19306,0.008037178,False,False,-212.4768039018315
1010.0,-700.0,1010.0,-700.0,1214.9934,38.1194,0.009930925,False,False,-228.86126149374581
1030.0,-700.0,1030.0,-700.0,1303.2891,43.441257,0.012116084,False,False,-245.35135604374724
1050.0,-700.0,1050.0,-700.0,1401.0725,49.150078,0.014517419,False,False,-261.9429464123963
1070.0,-700.0,1070.0,-700.0,1508.7665,55.199654,0.017146263,False,False,-278.6320815621671
1090.0,-700.0,1090.0,-700.0,1631.261,61.5496,0.020129675,False,False,-295.414991421668
1110.0,-700.0,1110.0,-700.0,1766.1908,68.21736,0.023407053,False,False,-312.2880781291889
1130.0,-700.0,1130.0,-700.0,1912.6907,75.19151,0.026956622,False,False,-329.2479076530457
1150.0,-700.0,1150.0,-700.0,2069.7036,82.45642,0.030751565,False,False,-346.2912017836262
1170.0,-700.0,1170.0,-700.0,2240.3215,89.977005,0.034872808,False,False,-363.41483048997236
1190.0,-700.0,1190.0,-700.0,2425.1238,97.73963,0.03933619,False,False,-380.6158046321214
1210.0,-700.0,1210.0,-700.0,2624.213,105.74388,0.044145245,False,False,-397.89126901916086
1230.0,-700.0,1230.0,-700.0,2839.7905,113.96412,0.049358223,False,False,-415.2384958020327
1250.0,-700.0,1250.0,-700.0,3070.8218,122.41088,0.054949146,False,False,-432.65487818944035
1270.0,-700.0,1270.0,-700.0,3317.6875,131.0716,0.06092898,False,False,-450.1379244747723
1290.0,-700.0,1290.0,-700.0,3585.7874,139.90137,0.06743987,False,False,-467.6852523616909
1310.0,-700.0,1310.0,-700.0,3871.9307,148.92993,0.074399896,False,False,-485.2945835759316
1330.0,-700.0,1330.0,-700.0,4179.411,158.12183,0.081896596,False,False,-502.9637387508724
1350.0,-700.0,1350.0,-700.0,4509.1504,167.39134,0.08995615,False,False,-520.6906325745551
1370.0,-700.0,1370.0,-700.0,4861.8525,176.67747,0.09859924,False,False,-538.4732691860462
1390.0,-700.0,1390.0,-700.0,5236.0723,186.0962,0.10778929,False,False,-556.3097378092834
1410.0,-700.0,1410.0,-700.0,5623.3145,195.30405,0.11730781,False,False,-574.1982086128799
1430.0,-700.0,1430.0,-700.0,6031.001,204.30101,0.12735127,False,False,-592.1369287847074
1450.0,-700.0,1450.0,-700.0,6454.0615,213.25696,0.13778752,False,False,-610.124218810462
1470.0,-700.0,1470.0,-700.0,6895.8633,222.12872,0.14870703,False,False,-628.1584689458209
1490.0,-700.0,1490.0,-700.0,7364.865,230.74368,0.1603353,False,False,-646.2381358722074
1510.0,-700.0,1510.0,-700.0,7856.543,238.89291,0.17255744,False,False,-664.3617395265971
1530.0,-700.0,1530.0,-700.0,8368.464,246.7116,0.18531124,False,False,-682.5278600962303
1550.0000000000002,-700.0,1550.0000000000002,-700.0,8901.158,253.98267,0.19861484,False,False,-700.735135169495
1570.0,-700.0,1570.0,-700.0,9452.61,260.8065,0.2124174,False,False,-718.9822570346677
1590.0,-700.0,1590.0,-700.0,10024.73,267.3868,0.22677055,False,False,-737.2679701185997
1609.9999999999998,-700.0,1609.9999999999998,-700.0,10616.719,273.6592,0.24165633,False,False,-755.5910685578234
1630.0,-700.0,1630.0,-700.0,11220.046,279.19598,0.25685412,False,False,-773.9503938949365
1650.0000000000002,-700.0,1650.0000000000002,-700.0,11841.737,284.3398,0.2725506,False,False,-792.3448328934921
1670.0,-700.0,1670.0,-700.0,12482.366,289.17847,0.28876352,False,False,-810.7733154649702
1690.0,-700.0,1690.0,-700.0,13140.373,293.5376,0.30545497,False,False,-829.2348127017484
1709.9999999999998,-700.0,1709.9999999999998,-700.0,13822.059,297.14307,0.32279631,False,False,-847.7283350103174
1730.0,-700.0,1730.0,-700.0,14520.034,300.30884,0.3405938,False,False,-866.2529303392936
1750.0,-700.0,1750.0,-700.0,15225.477,303.31842,0.35861456,False,False,-884.8076824970765
-250.0,-680.0,-250.0,-680.0,22898.223,320.6858,0.56764567,False,False,-886.899223726416
-229.99999999999997,-680.0,-229.99999999999997,-680.0,22130.246,321.26645,0.547179,False,False,-868.3676883284957
-210.00000000000003,-680.0,-210.00000000000003,-680.0,21343.91,321.002,0.5262072,False,False,-849.8667403574194
-190.00000000000003,-680.0,-190.00000000000003,-680.0,20538.451,319.94336,0.5047126,False,False,-831.3973068046162
-170.0,-680.0,-170.0,-680.0,19720.336,318.08997,0.4828742,False,False,-812.9603508245341
-150.0,-680.0,-150.0,-680.0,18878.834,315.15335,0.46038356,False,False,-794.5568734237524
-130.0,-680.0,-130.0,-680.0,18017.592,311.14996,0.43734464,False,False,-776.1879152395593
-110.0,-680.0,-110.0,-680.0,17142.11,306.0572,0.4139135,False,False,-757.8545584130866
-90.0,-680.0,-90.0,-680.0,16254.279,299.72162,0.3901354,False,False,-739.5579285623929
-70.0,-680.0,-70.0,-680.0,15350.696,292.15515,0.36592224,False,False,-721.2991968611675
-50.0,-680.0,-50.0,-680.0,14434.618,283.5358,0.34137416,False,False,-703.079582229062
-30.0,-680.0,-30.0,-680.0,13497.662,273.31897,0.31624484,False,False,-684.900353639981
-10.0,-680.0,-10.0,-680.0,12539.8,261.52856,0.290536,False,False,-666.7628325549949
10.0,-680.0,10.0,-680.0,11568.406,248.33653,0.26446396,False,False,-648.6683954869051
30.0,-680.0,30.0,-680.0,10586.682,233.53928,0.23811185,False,False,-630.6184767038495
50.0,-680.0,50.0,-680.0,9590.607,216.57115,0.21135648,False,False,-612.6145710797108
70.0,-680.0,70.0,-680.0,8589.667,197.43431,0.18447405,False,False,-594.6582370994785
90.0,-680.0,90.0,-680.0,7577.078,175.888,0.1572871,False,False,-576.7511000281029
110.0,-680.0,110.0,-680.0,6563.604,152.39055,0.13010314,False,False,-558.8948552517738
130.0,-680.0,130.0,-680.0,5552.3564,126.87527,0.10300675,False,False,-541.0912718009487
150.0,-680.0,150.0,-680.0,4517.056,97.15519,0.07527818,False,False,-523.3421960648507
170.0,-680.0,170.0,-680.0,3515.8462,69.80887,0.048569597,False,False,-505.6495557075353
190.00000000000003,-680.0,190.00000000000003,-680.0,2712.731,50.644283,0.02756852,False,False,-488.0153637959908
210.00000000000003,-680.0,210.00000000000003,-680.0,2160.2166,37.28043,0.013684716,False,False,-470.4417231510849
229.99999999999997,-680.0,229.99999999999997,-680.0,1810.2688,29.05123,0.005408832,False,False,-452.93083093248043
250.0,-680.0,250.0,-680.0,1614.0793,25.105204,0.0012936711,False,False,-435.4849834689197
270.0,-680.0,270.0,-680.0,1527.6556,23.729582,0.00010387789,False,False,-418.10658134548584
290.0,-680.0,290.0,-680.0,1482.9929,23.034826,0.0,False,False,-400.79813475960833
