x_m,y_m,along_m,lateral_m,expected_area_m2,mc_se_m2,no_signal_probability,within_5pct,guaranteed_reception,certificate_margin_m
150.00000000000023,1000.0000000000001,1250.0,-1000.0,9942.825,217.37402,0.22786713,False,False,-600.7810593582122
130.00000000000023,1000.0000000000001,1270.0,-1000.0,10425.948,224.07797,0.24028476,False,False,-616.4467204334326
110.00000000000023,1000.0000000000001,1290.0,-1000.0,10918.424,230.56096,0.25294334,False,False,-632.2070947033653
90.00000000000023,1000.0000000000001,1310.0,-1000.0,11423.906,237.03296,0.26593822,False,False,-648.0594649465776
70.00000000000023,1000.0000000000001,1330.0,-1000.0,11938.695,243.32692,0.27917486,False,False,-664.0012019226431
50.00000000000023,1000.0000000000001,1350.0,-1000.0,12462.359,249.41087,0.2926432,False,False,-680.0297616411444
30.000000000000227,1000.0000000000001,1370.0,-1000.0,12995.291,255.34708,0.30635414,False,False,-696.1426826773743
10.000000000000227,1000.0000000000001,1390.0,-1000.0,13534.015,260.99045,0.32021853,False,False,-712.337583538947
-9.999999999999773,1000.0000000000002,1410.0,-1000.0,14080.941,266.43936,0.33430025,False,False,-728.6121600868137
-29.999999999999773,1000.0000000000002,1430.0,-1000.0,14633.3125,271.58524,0.34852841,False,False,-744.9641830135083
-49.99999999999977,1000.0000000000002,1450.0,-1000.0,15190.477,276.4495,0.36288694,False,False,-761.3914953808537
-69.99999999999977,1000.0000000000002,1470.0,-1000.0,15753.258,281.02997,0.3773986,False,False,-777.8920102188434
-89.99999999999977,1000.0000000000002,1490.0,-1000.0,16320.342,285.3795,0.39202952,False,False,-794.4637081869336
-109.99999999999977,1000.0000000000002,1510.0,-1000.0,16890.434,289.4805,0.4067465,False,False,-811.1046352985794
-129.99999999999977,1000.0000000000002,1530.0,-1000.0,17462.352,293.3115,0.42151973,False,False,-827.8129007094793
-150.0,1000.0000000000002,1550.0000000000002,-1000.0,18034.488,296.85913,0.43630743,False,False,-844.5866745696719
-169.99999999999977,1000.0000000000002,1570.0,-1000.0,18605.988,300.0179,0.4510886,False,False,-861.4241859393575
-189.99999999999977,1000.0000000000002,1590.0,-1000.0,19177.39,302.8314,0.46587795,False,False,-878.3237207680685
-209.99999999999955,1000.0000000000002,1609.9999999999998,-1000.0,19750.465,305.42197,0.48072255,False,False,-895.2836199366045
