trial,policy,scenario,station_x_m,station_y_m,target_x_m,target_y_m,q_x_m,q_y_m,receive_radius_m,move_m,decision_time_ms,safe_certified,safe_margin_m,conditional_worst_mec_radius_m,conditional_worst_diameter_m,conditional_worst_area_m2,conservative_worst_mec_radius_m,detected,near,area_m2,diameter_m,mec_radius_m,contains_truth
54,analytic_far_range,edge_outward_stress,1209.385794759961,938.3677952006349,1419.2144497474844,1009.5357841381581,1959.678840398618,1599.4731919916976,1226.537550619743,1000.0000000000001,0.0,1,6.0254023992456496e-12,43.55177880047692,87.10355760095362,472.13145189732313,43.55177880047692,1,0,470.35922067193314,70.78296691198089,35.39148345599047,1
54,fixed_750_375,edge_outward_stress,1209.385794759961,938.3677952006349,1419.2144497474844,1009.5357841381581,1798.8940888928146,1534.6940239953888,1226.537550619743,838.5254915624212,0.0,1,161.47450843758133,31.619423852635197,63.23884770527022,320.515207876917,31.619423852635197,1,0,310.7207331950776,49.58602722206918,24.793013611034688,1
55,minimax_mec,edge_outward_stress,345.9940944365276,1468.267378561229,644.4559945227738,1596.0731479235599,524.8372467554434,1853.806127417658,1249.9180355804378,425.0000000013501,5262.7889170000235,1,574.9999999986121,11.215931775947796,22.431863545167474,159.61484962003306,11.215931775947796,1,0,109.60809693858027,14.936366663249931,7.468183331625018,1
55,analytic_far_range,edge_outward_stress,345.9940944365276,1468.267378561229,644.4559945227738,1596.0731479235599,1031.3767549269455,2196.4504659088248,1249.9180355804378,999.9999999999999,0.0,1,-3.979039320256561e-11,43.5517788281633,87.10355765632646,533.8383907959796,43.5517788281633,1,0,519.6201526266523,64.65088656060975,32.32544328030499,1
55,fixed_750_375,edge_outward_stress,345.9940944365276,1468.267378561229,644.4559945227738,1596.0731479235599,877.3324880767275,2116.9618455052996,1249.9180355804378,838.5254915624212,0.0,1,161.47450843753904,31.619423874399004,63.23884774879796,342.6052095890045,31.619423874399004,1,0,339.07609927491285,44.26646975177486,22.133234875887478,1
56,minimax_mec,edge_outward_stress,-973.5942994374425,-1300.9892450685059,-906.4659950541972,-1439.4923103378005,-671.5466775123157,-1420.9568827418882,1239.1859193793098,324.99999999931737,4186.701125000013,1,675.00000000072,8.23363081531056,16.46726163062112,94.31011874647811,8.23363081531056,1,0,47.10567501094192,12.169477066362713,6.084738533181428,1
56,analytic_far_range,edge_outward_stress,-973.5942994374425,-1300.9892450685059,-906.4659950541972,-1439.4923103378005,-230.94228430004068,-1970.6667677705573,1239.1859193793098,1000.0000000000001,0.0,1,2.751221472863108e-11,43.55177882892029,87.10355765784033,509.4711468135938,43.55177882892029,1,0,329.7257645651698,79.43024323520889,39.715121617604545,1
56,fixed_750_375,edge_outward_stress,-973.5942994374425,-1300.9892450685059,-906.4659950541972,-1439.4923103378005,-313.7020835416131,-1818.3549410709486,1239.1859193793098,838.5254915624212,0.0,1,161.47450843760873,31.61942387485895,63.23884774971785,336.5744015853852,31.61942387485895,1,0,234.5127017623745,55.7575487742808,27.8787743871405,1
57,minimax_mec,edge_outward_stress,1328.1043400347553,1085.535812829018,1365.5450334824336,1112.5820076677815,1438.024913630005,1026.0171812882027,1410.4470330061397,125.00000000000006,2826.1085409999964,1,875.0000000000479,2.8467024128850267,5.693404825769962,12.085804352071136,2.8467024128850267,1,0,6.328170185443014,4.375986835358935,2.1879934176795777,1
57,analytic_far_range,edge_outward_stress,1328.1043400347553,1085.535812829018,1365.5450334824336,1112.5820076677815,1855.2726250338599,1935.2967199617847,1410.4470330061397,999.9999999999999,0.0,1,8.412825991399586e-12,42.768482103238604,85.5369642064769,127.16103544272482,42.768482103238604,1,0,126.53549238946289,77.51821377103958,38.759106885519884,1
57,fixed_750_375,edge_outward_stress,1328.1043400347553,1085.535812829018,1365.5450334824336,1112.5820076677815,1720.0762184205773,1826.8070496611847,1410.4470330061397,838.5254915624212,0.0,1,161.47450843758395,31.61942387604803,63.23884775209606,112.41919440357015,31.61942387604803,1,0,100.34664325043559,61.984991524289335,30.99249576214474,1
58,minimax_mec,edge_outward_stress,-1668.4687768919277,-341.16819463598694,-1762.8282824554342,-318.44727321099515,-1765.4360780959494,-420.05002078883746,1318.536225747332,124.99999999999994,2946.441875000005,1,874.9999999999868,2.9956776481072964,5.991355266164757,13.463500985642895,2.9956776481072964,1,0,12.35307695902884,5.537003452953039,2.768501726476569,1
58,analytic_far_range,edge_outward_stress,-1668.4687768919277,-341.16819463598694,-1762.8282824554342,-318.44727321099515,-2654.031226763459,-510.48050193591666,1318.536225747332,1000.0000000000002,0.0,1,-2.5352164811920375e-11,43.55177880405943,87.10355760811863,181.4369617193006,43.55177880405943,1,0,48.04764809925109,18.10674510329938,9.0533725516498,1
58,fixed_750_375,edge_outward_stress,-1668.4687768919277,-341.16819463598694,-1762.8282824554342,-318.44727321099515,-2483.161654728693,-539.6638238121703,1318.536225747332,838.5254915624208,0.0,1,161.4745084375553,31.619423855272814,63.23884771054542,147.4775561641436,31.619423855272814,1,0,42.7025997415185,15.873343320800092,7.936671660400156,1
59,minimax_mec,edge_outward_stress,-535.9142130392429,-1461.131465614442,-663.2071792612145,-1567.8976058658188,-810.6915539732627,-1450.067428883835,1003.860363097635,274.99999999917594,4047.75699999999,1,725.0000000007828,7.053000129525415,14.106000259050814,67.786971361842,7.053000129525415,1,0,39.00484044197947,9.792286345055722,4.896143172527867,1
59,analytic_far_range,edge_outward_stress,-535.9142130392429,-1461.131465614442,-663.2071792612145,-1567.8976058658188,-1000.5388286103184,-2346.639210699391,1003.860363097635,1000.0000000000002,0.0,1,-5.729816621169448e-11,43.551778774250586,87.10355754850102,465.57596363592893,43.551778774250586,1,0,363.2836818806827,77.79975874488478,38.89987937244243,1
59,fixed_750_375,edge_outward_stress,-535.9142130392429,-1461.131465614442,-663.2071792612145,-1567.8976058658188,-873.5035888486073,-2228.6980186511437,1003.860363097635,838.5254915624212,0.0,1,161.47450843752324,31.619423873427007,63.23884774685395,317.32475610496476,31.619423873427007,1,0,253.03304877411574,54.584349564421856,27.29217478221101,1
60,minimax_mec,edge_outward_stress,-1467.3794625339715,579.0233169123301,-1494.622768135605,617.1244559942021,-1443.7802286610752,827.9069768022478,1110.814485382019,249.99999999917574,4029.097124999993,1,750.0000000007916,6.64945819673692,13.298916393440967,56.98543517664075,6.64945819673692,1,0,15.781700486084446,11.853679013629929,5.926839506815015,1
60,analytic_far_range,edge_outward_stress,-1467.3794625339715,579.0233169123301,-1494.622768135605,617.1244559942021,-2307.9768315120664,1120.6837855336842,1110.814485382019,1000.0000000000002,0.0,1,7.503331289626658e-12,43.55177880124966,87.1035576024991,449.1540022920817,43.55177880124966,1,0,203.23718310100958,84.47095017046,42.23547508523004,1
60,fixed_750_375,edge_outward_stress,-1467.3794625339715,579.0233169123301,-1494.622768135605,617.1244559942021,-2201.8211347726483,983.6471299526112,1110.814485382019,838.5254915624213,0.0,1,161.47450843758895,31.619423853204044,63.23884770640809,309.06444515893236,31.619423853204044,1,0,130.66600608150475,60.80518401181498,30.40259200590754,1
61,minimax_mec,edge_outward_stress,-1524.4713640501693,-423.8543872938637,-1735.9577013490539,-248.64066893566752,-1582.9543574025902,-104.15962742423892,1401.548505977061,324.9999999993174,4907.839082999999,1,675.0000000006523,8.64429564523857,17.28859129047714,96.82186000002548,8.64429564523857,1,0,70.74494461517315,12.826214495323992,6.413107247662109,1
61,analytic_far_range,edge_outward_stress,-1524.4713640501693,-423.8543872938637,-1735.9577013490539,-248.64066893566752,-2480.7075972260964,-131.25864849797114,1401.548505977061,1000.0000000000001,0.0,1,1.864464138634503e-11,43.55177882578087,87.10355765156174,511.1382491636323,43.55177882578087,1,0,497.25403122627176,68.02129126288396,34.01064563144207,1
61,fixed_750_375,edge_outward_stress,-1524.4713640501693,-423.8543872938637,-1735.9577013490539,-248.64066893566752,-2341.2802748105637,-234.25427309975709,1401.548505977061,838.5254915624212,0.0,1,161.47450843760043,31.619423871264917,63.238847742529835,337.52999591687694,31.619423871264917,1,0,328.09833694063127,47.04695680080504,23.523478400402627,1
62,minimax_mec,edge_outward_stress,972.9354468626332,1343.8121323123685,1035.8524063790526,1427.7632274741516,925.9142927173095,1512.376692831007,1488.7609959913036,175.00000000000006,3318.2838330000095,1,825.0000000000393,3.904454969584457,7.8089099329082625,24.424711524974555,3.904454969584457,1,0,17.687248047906905,6.108442568413507,3.0546389305133954,1
62,analytic_far_range,edge_outward_stress,972.9354468626332,1343.8121323123685,1035.8524063790526,1427.7632274741516,1211.361588912578,2314.9727651569974,1488.7609959913036,1000.0000000000003,0.0,1,2.2509993868879974e-11,43.55177883109113,87.10355766218225,264.3816381553188,43.55177883109113,1,0,257.228921584785,71.5949873672159,35.79749368360807,1
62,fixed_750_375,edge_outward_stress,972.9354468626332,1343.8121323123685,1035.8524063790526,1427.7632274741516,1116.3595868749162,2169.980708367968,1488.7609959913036,838.525491562421,0.0,1,161.4745084376044,31.61942387617929,63.23884775235858,200.98598279384896,31.61942387617929,1,0,194.71521548368037,57.93304561073172,28.96652280536592,1
63,minimax_mec,edge_outward_stress,623.7457126270709,-1373.959091864998,838.9991577085225,-1581.2465090044498,658.5760023918356,-1671.930316842332,1053.8912064035758,299.9999999993175,6453.169874999986,1,700.0000000006878,8.074870580417384,16.14974116083466,83.59109714766964,8.074870580417384,1,0,81.258274062071,15.754352819348602,7.877176409674304,1
63,analytic_far_range,edge_outward_stress,623.7457126270709,-1373.959091864998,838.9991577085225,-1581.2465090044498,1559.1094943315775,-1727.6462359280022,1053.8912064035758,1000.0,0.0,1,2.7853275241795927e-11,43.55177882803885,87.10355765607763,497.0917667634785,43.55177882803885,1,0,482.7608776129782,60.41245679059196,30.206228395296026,1
63,fixed_750_375,edge_outward_stress,623.7457126270709,-1373.959091864998,838.9991577085225,-1581.2465090044498,1426.6185190950528,-1615.8686961270587,1053.8912064035758,838.5254915624213,0.0,1,161.47450843760714,31.619423874322933,63.2388477486458,331.89924482489005,31.619423874322933,1,0,331.71883205883205,45.36414611743043,22.68207305871527,1
