x_m,y_m,worst_mec_radius_m
1575.0,-600.0,21.418179348660008
1600.0,-600.0,20.80157964809794
1625.0,-600.0,21.443788936667886
1650.0,-600.0,22.338434662863545
1675.0,-600.0,23.26746303027327
1700.0,-600.0,24.230800556432847
1725.0,-600.0,25.228373908630612
1750.0,-600.0,26.260109991284363
1775.0,-600.0,27.325935872767694
1800.0,-600.0,28.4257789537976
1000.0,-575.0,46.500349945716856
1025.0,-575.0,45.019573658486195
1050.0,-575.0,43.570756266911914
1075.0,-575.0,42.154287695545925
1100.0,-575.0,40.77057032751899
1125.0,-575.0,39.42001906445792
1150.0,-575.0,38.103060846589486
1175.0,-575.0,36.82013439314901
1200.0,-575.0,35.571689277132215
1225.0,-575.0,34.35818479891219
1250.0,-575.0,33.18008832836715
1275.0,-575.0,32.03787317989629
1300.0,-575.0,30.932015753918833
1325.0,-575.0,29.862991965686298
1350.0,-575.0,28.83127280979155
1375.0,-575.0,27.83731894212774
1400.0,-575.0,26.881574134530688
1425.0,-575.0,25.964457534050858
1450.0,-575.0,25.08635467115259
1475.0,-575.0,24.247607161177047
1500.0,-575.0,23.44850111456164
1525.0,-575.0,22.68925436104753
1550.0,-575.0,21.97000273595458
1575.0,-575.0,21.290785604954
1600.0,-575.0,20.651531276585008
1625.0,-575.0,21.483778546814193
1650.0,-575.0,22.416539477004513
1675.0,-575.0,23.38509123915286
1700.0,-575.0,24.389354089055594
1725.0,-575.0,25.429248435163437
1750.0,-575.0,26.504694959544626
1775.0,-575.0,27.615614624217006
1800.0,-575.0,28.761928580153597
975.0,-550.0,49.05858860397512
1000.0,-550.0,47.48296078436347
1025.0,-550.0,45.9398928649992
1050.0,-550.0,44.42979104054135
1075.0,-550.0,42.95307612104357
1100.0,-550.0,41.510183972664
1125.0,-550.0,40.10156575458918
1150.0,-550.0,38.72768786017804
1175.0,-550.0,37.38903183414691
1200.0,-550.0,36.08609384276798
1225.0,-550.0,34.81938383330969
1250.0,-550.0,33.589424208672966
1275.0,-550.0,32.39674793314771
1300.0,-550.0,31.241895947034845
1325.0,-550.0,30.12541377744553
1350.0,-550.0,29.04784707299868
1375.0,-550.0,28.009736135993023
1400.0,-550.0,27.01160906035388
1425.0,-550.0,26.05397349518807
1450.0,-550.0,25.137306672198335
1475.0,-550.0,24.2620440133701
1500.0,-550.0,23.42856581588377
1525.0,-550.0,22.63718239405349
1550.0,-550.0,21.888117731692194
1575.0,-550.0,21.18149198651309
1600.0,-550.0,20.629394189443232
1625.0,-550.0,21.566225982025372
1650.0,-550.0,22.540464058247217
1675.0,-550.0,23.552021342976666
1700.0,-550.0,24.600810859009673
1725.0,-550.0,25.68674600248319
1750.0,-550.0,26.80974042729805
1775.0,-550.0,27.96970806231889
1800.0,-550.0,29.166563029228087
1825.0,-550.0,30.400219791289253
975.0,-525.0,50.232554955543726
1000.0,-525.0,48.58834524986525
1025.0,-525.0,46.97771700712264
1050.0,-525.0,45.401106269252764
1075.0,-525.0,43.85896633897954
1100.0,-525.0,42.351768243575584
1125.0,-525.0,40.88000137935386
1150.0,-525.0,39.4441738992531
1175.0,-525.0,38.04481283738847
1200.0,-525.0,36.682464176106805
1225.0,-525.0,35.357692238571694
1250.0,-525.0,34.07107893211824
1275.0,-525.0,32.82322222396111
1300.0,-525.0,31.614733903628164
1325.0,-525.0,30.446236563530324
1350.0,-525.0,29.31835932379492
1375.0,-525.0,28.23173244353108
1400.0,-525.0,27.18698033591114
1425.0,-525.0,26.184712873312233
1450.0,-525.0,25.225514766314145
1475.0,-525.0,24.309932843571264
1500.0,-525.0,23.43846108595593
1525.0,-525.0,22.611523448816385
1550.0,-525.0,21.829454557711493
1575.0,-525.0,21.09247853026137
1600.0,-525.0,20.716609492328868
1625.0,-525.0,21.697073144908796
1650.0,-525.0,22.716615676747285
1675.0,-525.0,23.775141851647483
1700.0,-525.0,24.872556584572873
1725.0,-525.0,26.008765228500657
1750.0,-525.0,27.18367342674449
1775.0,-525.0,28.39718706731982
1800.0,-525.0,29.64921238540087
1825.0,-525.0,30.939655906689037
1850.0,-525.0,32.26842447176236
950.0,-500.0,53.305181869448134
975.0,-500.0,51.55221674679938
1000.0,-500.0,49.83345113480637
1025.0,-500.0,48.149333707849394
1050.0,-500.0,46.50033182399907
1075.0,-500.0,44.88693270847365
1100.0,-500.0,43.30964421974035
1125.0,-500.0,41.76899592579696
1150.0,-500.0,40.265539936051894
1175.0,-500.0,38.79985143760924
1200.0,-500.0,37.37252927650093
1225.0,-500.0,35.984195976291794
1250.0,-500.0,34.635497349202055
1275.0,-500.0,33.327101792568634
1300.0,-500.0,32.05969840723703
1325.0,-500.0,30.833994613920776
1350.0,-500.0,29.650712343869746
1375.0,-500.0,28.510582885912306
1400.0,-500.0,27.41434009637808
1425.0,-500.0,26.362711400857204
1450.0,-500.0,25.356406757330596
1475.0,-500.0,24.396104701798823
1500.0,-500.0,23.48243577812263
1525.0,-500.0,22.615962897555942
1550.0,-500.0,21.797158660391343
1575.0,-500.0,21.026380041104154
1600.0,-500.0,20.855103220810303
1625.0,-500.0,21.883424992736895
1650.0,-500.0,22.95265455990483
1675.0,-500.0,24.062687296398494
1700.0,-500.0,25.21341890828785
1725.0,-500.0,26.404745472861677
1750.0,-500.0,27.63656344662678
1775.0,-500.0,28.908769539797916
1800.0,-500.0,30.221260943301367
1825.0,-500.0,31.573935087922624
1850.0,-500.0,32.96668981164501
950.0,-475.0,54.87387187997516
975.0,-475.0,53.038516474248816
1000.0,-475.0,51.23844479776618
